timestamp,sector,total_score
2025-09-26 07:58,商业航天,7.2
2025-09-25 23:40,汽车,6.800000000000001
2025-09-26 08:18,机器人,6.800000000000001
2025-09-26 08:18,化工,5.6000000000000005
2025-09-25 22:29,国产算力,5.2
2025-09-25 22:30,太空算力,5.2
2025-09-25 22:37,AI配电,4.0
2025-09-25 23:17,风电,4.0
2025-09-25 22:58,锂电,3.6
2025-09-26 10:13,PCB,3.6
2025-09-25 22:07,有色,3.2
2025-09-25 22:05,光模块,2.8000000000000003
2025-09-25 22:30,AI应用,2.8000000000000003
2025-09-26 07:58,军工,2.8000000000000003
2025-09-26 09:24,消费电子,2.8000000000000003
2025-09-26 08:44,医药,2.8000000000000003
2025-09-26 08:20,半导体设备,2.8000000000000003
2025-09-26 08:38,核聚变,2.8000000000000003
2025-09-26 08:20,存储,2.0
2025-09-26 08:19,半导体材料,2.0
2025-09-26 08:38,工控设备,2.0
2025-09-25 22:00,工程机械,2.0
2025-09-26 08:19,石油石化,2.0
2025-09-26 08:19,储能,2.0
2025-09-26 08:20,封测,1.6
2025-09-25 22:38,通用设备,1.6
2025-09-26 08:27,功率半导体,1.6
2025-09-26 08:18,固态电池,1.6
2025-09-26 08:38,信创,1.6
2025-09-26 09:15,光刻机,1.6
2025-09-25 22:07,农业种植,1.2000000000000002
2025-09-26 08:59,半导体代工,1.2000000000000002
2025-09-26 08:36,券商,1.2000000000000002
2025-09-26 08:38,服务器,1.2000000000000002
2025-09-26 09:31,互联网金融,1.2000000000000002
2025-09-26 11:24,游戏,1.2000000000000002
2025-09-26 08:18,家电家居,0.8
2025-09-25 23:33,交运,0.8
2025-09-26 14:19,汽车零部件,0.8
2025-09-26 08:18,自动驾驶,0.8
2025-09-26 08:38,环保,0.8
2025-09-26 08:32,计算机,0.8
2025-09-26 10:42,元器件,0.8
2025-09-26 09:15,食品饮料,0.8
2025-09-26 08:37,氢能,0.8
2025-09-26 09:43,面板,0.8
2025-09-26 12:15,医疗器械,0.8
2025-09-26 10:42,模拟芯片,0.8
2025-09-26 10:41,半导体,0.8
2025-09-25 23:33,建筑建材,0.4
2025-09-26 09:15,珠宝首饰,0.4
2025-09-26 09:41,轻工,0.4
2025-09-26 10:41,食品加工,0.4
2025-09-26 12:31,房地产开发,0.4
2025-09-26 13:03,专用设备,0.4
2025-09-26 13:03,生物制品,0.4
2025-09-26 14:57,文化传媒,0.4
2025-09-26 16:02,可选消费,0.4
