timestamp,sector,total_score
2025-08-29 16:45,国产算力,6.800000000000001
2025-08-29 13:19,AI配电,4.800000000000001
2025-08-29 13:17,机器人,4.0
2025-08-29 13:18,PCB,4.0
2025-08-30 20:18,AI应用,4.0
2025-08-30 20:12,液冷,3.6
2025-08-29 13:17,服务器,3.6
2025-08-29 13:17,锂电,3.2
2025-08-30 20:12,光模块,2.8000000000000003
2025-08-29 13:18,化工,2.4000000000000004
2025-08-29 13:18,计算机,2.0
2025-08-30 20:11,消费电子,2.0
2025-08-30 20:18,半导体代工,2.0
2025-08-30 20:12,储能,2.0
2025-08-29 16:44,元器件,1.6
2025-08-29 16:44,游戏,1.6
2025-08-30 20:12,OCS,1.6
2025-08-29 14:12,固态电池,1.6
2025-08-31 11:11,商业航天,1.2000000000000002
2025-08-29 13:18,半导体设备,1.2000000000000002
2025-08-30 20:13,银行,1.2000000000000002
2025-08-31 09:39,信创,1.2000000000000002
2025-08-29 16:44,有色,1.2000000000000002
2025-08-29 16:45,石油石化,1.2000000000000002
2025-08-31 09:40,煤炭,1.2000000000000002
2025-08-29 13:19,军工,1.2000000000000002
2025-08-29 13:20,通用设备,1.2000000000000002
2025-08-31 11:11,互联网金融,1.2000000000000002
2025-08-31 19:34,物流,0.8
2025-08-29 13:18,光纤光缆,0.8
2025-08-29 13:17,核聚变,0.8
2025-08-29 21:39,医疗器械,0.8
2025-08-30 20:15,电力,0.8
2025-08-30 20:18,通信,0.8
2025-08-29 21:39,汽车,0.8
2025-08-30 20:13,家电,0.8
2025-08-29 13:19,交运,0.8
2025-08-29 13:19,风电,0.8
2025-08-29 16:44,化学制药,0.8
2025-08-31 11:11,环保,0.8
2025-08-31 17:50,食品饮料,0.8
2025-08-31 19:34,稀土,0.8
2025-08-31 19:35,小金属,0.8
2025-08-31 19:48,封测,0.8
2025-08-29 13:18,半导体材料,0.4
2025-08-30 20:14,建筑装饰,0.4
2025-08-29 16:44,脑机接口,0.4
2025-08-29 16:44,医药,0.4
2025-08-29 13:18,自动驾驶,0.4
2025-08-30 20:13,软件开发,0.4
2025-08-29 21:38,互联网服务,0.4
2025-08-29 21:40,保险科技,0.4
2025-08-29 16:45,农业种植,0.4
2025-08-29 13:19,电子制造,0.4
2025-08-30 20:18,存储,0.4
2025-08-30 20:16,地产,0.4
2025-08-31 17:39,金融科技,0.4
2025-08-31 17:39,IDC,0.4
2025-08-31 17:39,算力租赁,0.4
2025-08-31 12:38,功率半导体,0.4
2025-08-30 20:14,有色金属,0.4
2025-08-31 18:11,生物制品,0.4
2025-08-31 17:39,数字货币,0.4
2025-08-31 17:51,光伏,0.4
2025-08-31 19:34,中药,0.4
2025-08-31 19:36,工控设备,0.4
2025-08-31 20:47,化学制品,0.4
2025-08-31 20:47,商贸物流,0.4
2025-08-31 21:08,纺服,0.4
2025-08-31 21:08,可选消费,0.4
2025-08-31 21:41,计算机应用,0.4
2025-08-31 21:41,计算机设备,0.4
