timestamp,sector,total_score
2026-03-08 22:47,AI配电,12.4
2026-03-08 22:15,国产算力,11.600000000000001
2026-03-08 22:15,化工,11.600000000000001
2026-03-08 22:16,电力,8.0
2026-03-08 22:48,储能,8.0
2026-03-08 22:46,锂电,7.6000000000000005
2026-03-08 23:18,AI应用,7.6000000000000005
2026-03-09 07:32,石油石化,7.6000000000000005
2026-03-08 22:47,机器人,7.2
2026-03-08 22:47,PCB,6.4
2026-03-08 22:15,太空算力,6.4
2026-03-08 22:48,汽车,6.0
2026-03-08 22:46,工程机械,6.0
2026-03-08 22:15,商业航天,5.6000000000000005
2026-03-08 22:47,医药,5.6000000000000005
2026-03-08 22:47,固态电池,4.800000000000001
2026-03-08 22:15,液冷,4.800000000000001
2026-03-08 22:49,半导体设备,4.800000000000001
2026-03-08 22:16,煤炭,4.800000000000001
2026-03-08 22:46,核聚变,4.0
2026-03-09 07:33,半导体材料,4.0
2026-03-09 07:38,农业种植,4.0
2026-03-08 22:48,光伏,3.6
2026-03-08 22:47,存储,3.6
2026-03-08 22:48,自动驾驶,2.8000000000000003
2026-03-08 22:46,医疗器械,2.8000000000000003
2026-03-09 08:00,信创,2.8000000000000003
2026-03-09 07:36,交运,2.8000000000000003
2026-03-08 22:16,有色,2.4000000000000004
2026-03-09 07:36,光模块,2.4000000000000004
2026-03-09 08:00,工控设备,2.4000000000000004
2026-03-09 07:32,环保,2.4000000000000004
2026-03-08 22:48,军工,2.0
2026-03-08 22:16,光纤光缆,2.0
2026-03-09 07:32,氢能,2.0
2026-03-08 22:15,风电,1.6
2026-03-08 22:47,电力设备,1.6
2026-03-08 22:49,消费电子,1.6
2026-03-08 23:22,游戏,1.6
2026-03-09 12:30,计算机设备,1.6
2026-03-09 07:36,模拟芯片,1.6
2026-03-09 08:00,元器件,1.6
2026-03-08 23:22,传媒,1.6
2026-03-09 08:00,面板,1.2000000000000002
2026-03-09 13:15,航运,1.2000000000000002
2026-03-08 22:52,贵金属,0.8
2026-03-08 22:47,家电家居,0.8
2026-03-09 12:28,建筑建材,0.8
2026-03-09 07:37,食品饮料,0.8
2026-03-09 13:01,纺服,0.8
2026-03-09 10:33,通信设备,0.8
2026-03-09 07:32,互联网服务,0.8
2026-03-08 23:19,银行,0.8
2026-03-09 07:36,CXO,0.8
2026-03-09 13:05,封测,0.8
2026-03-09 11:30,通用设备,0.8
2026-03-09 07:36,通信,0.8
2026-03-09 07:36,量子通信,0.4
2026-03-08 23:19,公用事业,0.4
2026-03-09 07:36,稀土,0.4
2026-03-09 07:34,珠宝首饰,0.4
2026-03-09 07:34,电源设备,0.4
2026-03-09 10:23,航空物流,0.4
2026-03-09 10:22,可选消费,0.4
2026-03-09 10:11,家电家具,0.4
2026-03-09 09:04,券商,0.4
2026-03-09 09:00,半导体,0.4
2026-03-09 07:36,脑机接口,0.4
2026-03-09 07:36,OCS,0.4
2026-03-09 10:56,轻工,0.4
2026-03-09 12:59,算力,0.4
2026-03-09 10:52,物流,0.4
2026-03-09 10:52,太空光伏,0.4
2026-03-09 13:10,造纸,0.4
2026-03-09 13:15,电网设备,0.4
2026-03-09 13:15,文化传媒,0.4
2026-03-09 16:56,钢铁,0.4
2026-03-09 21:09,船舶制造,0.4
