timestamp,sector,total_score
2026-03-12 22:20,风电,7.6000000000000005
2026-03-12 23:05,PCB,7.6000000000000005
2026-03-13 09:02,锂电,6.4
2026-03-12 22:55,储能,6.0
2026-03-12 22:55,国产算力,5.6000000000000005
2026-03-12 22:55,电力,5.6000000000000005
2026-03-13 09:02,固态电池,5.2
2026-03-13 08:26,化工,5.2
2026-03-13 07:45,商业航天,4.800000000000001
2026-03-12 23:03,半导体材料,4.0
2026-03-13 08:26,太空算力,3.2
2026-03-13 07:49,医疗器械,3.2
2026-03-12 23:34,光模块,3.2
2026-03-12 23:06,游戏,3.2
2026-03-12 23:04,农业种植,2.8000000000000003
2026-03-13 08:26,有色,2.8000000000000003
2026-03-12 23:07,汽车,2.8000000000000003
2026-03-13 09:20,AI应用,2.8000000000000003
2026-03-12 23:04,医药,2.4000000000000004
2026-03-13 07:45,石油石化,2.4000000000000004
2026-03-12 22:18,半导体,2.0
2026-03-12 23:07,机器人,2.0
2026-03-13 08:26,AI配电,2.0
2026-03-13 08:26,面板,1.6
2026-03-13 08:27,氢能,1.6
2026-03-13 08:26,脑机接口,1.6
2026-03-13 07:46,环保,1.6
2026-03-13 08:15,食品饮料,1.6
2026-03-13 09:02,消费电子,1.6
2026-03-13 10:19,液冷,1.6
2026-03-13 08:27,光伏,1.6
2026-03-12 23:05,纺服,1.6
2026-03-13 08:15,电力设备,1.6
2026-03-13 08:14,核聚变,1.2000000000000002
2026-03-12 23:08,互联网服务,1.2000000000000002
2026-03-12 23:05,汽车零部件,1.2000000000000002
2026-03-13 08:26,光刻机,1.2000000000000002
2026-03-13 07:44,建筑建材,1.2000000000000002
2026-03-13 09:11,工控设备,1.2000000000000002
2026-03-12 23:33,光纤光缆,1.2000000000000002
2026-03-13 10:37,存储,1.2000000000000002
2026-03-13 07:44,工程机械,0.8
2026-03-13 09:11,半导体设备,0.8
2026-03-13 14:46,可选消费,0.8
2026-03-13 10:39,军工,0.8
2026-03-13 08:26,煤炭,0.8
2026-03-13 08:55,电子元件,0.8
2026-03-13 07:45,电网设备,0.4
2026-03-13 07:48,房地产开发,0.4
2026-03-13 07:48,计算机,0.4
2026-03-12 23:05,专用设备,0.4
2026-03-12 23:04,美容护理,0.4
2026-03-12 23:07,纺织服饰,0.4
2026-03-13 07:49,焦炭加工,0.4
2026-03-13 09:12,造纸,0.4
2026-03-13 08:48,通信,0.4
2026-03-13 08:47,互联网金融,0.4
2026-03-13 11:19,物流,0.4
2026-03-13 11:57,互联网广告,0.4
2026-03-13 12:39,饮料制造,0.4
2026-03-13 12:40,家电家居,0.4
2026-03-13 11:56,稀土,0.4
2026-03-13 12:40,建筑装饰,0.4
2026-03-13 12:41,通信设备,0.4
2026-03-13 14:15,功率半导体,0.4
2026-03-13 13:19,计算机应用,0.4
2026-03-13 14:15,信创,0.4
2026-03-13 14:30,化学制药,0.4
2026-03-13 14:47,社服,0.4
2026-03-13 14:52,两轮车,0.4
