timestamp,sector,total_score
2026-04-08 00:21,PCB,15.600000000000001
2026-04-07 22:28,AI配电,12.4
2026-04-07 22:31,国产算力,12.0
2026-04-07 22:26,机器人,10.4
2026-04-07 22:29,光模块,9.600000000000001
2026-04-08 08:42,商业航天,6.800000000000001
2026-04-08 08:03,AI应用,6.0
2026-04-07 22:29,锂电,6.0
2026-04-07 22:24,化工,5.2
2026-04-08 08:00,半导体设备,4.800000000000001
2026-04-08 08:49,有色,4.0
2026-04-07 22:29,工控设备,3.6
2026-04-08 08:42,液冷,3.6
2026-04-07 22:25,工程机械,3.2
2026-04-07 22:31,汽车,3.2
2026-04-08 08:00,消费电子,2.8000000000000003
2026-04-08 08:00,太空算力,2.8000000000000003
2026-04-08 11:09,元器件,2.4000000000000004
2026-04-08 09:44,半导体,2.4000000000000004
2026-04-08 13:22,互联网服务,2.0
2026-04-08 08:24,存储,2.0
2026-04-08 09:45,核聚变,2.0
2026-04-08 09:58,医药,2.0
2026-04-07 22:42,可选消费,2.0
2026-04-08 08:56,交运,2.0
2026-04-07 22:25,医疗器械,1.6
2026-04-08 08:24,食品饮料,1.6
2026-04-08 08:03,通信设备,1.6
2026-04-07 22:25,通用设备,1.6
2026-04-08 08:57,OCS,1.2000000000000002
2026-04-07 22:26,农业种植,1.2000000000000002
2026-04-07 22:30,稀土,1.2000000000000002
2026-04-08 08:41,纺织服饰,1.2000000000000002
2026-04-08 09:45,固态电池,1.2000000000000002
2026-04-08 09:56,游戏,1.2000000000000002
2026-04-08 09:52,传媒,1.2000000000000002
2026-04-08 08:00,军工,1.2000000000000002
2026-04-08 08:05,保险,1.2000000000000002
2026-04-08 09:16,石油石化,1.2000000000000002
2026-04-08 11:10,文化传媒,1.2000000000000002
2026-04-08 09:58,CXO,1.2000000000000002
2026-04-08 08:03,仪器仪表,0.8
2026-04-08 08:03,家居用品,0.8
2026-04-08 10:00,封测,0.8
2026-04-07 22:29,量子通信,0.8
2026-04-07 22:29,券商,0.8
2026-04-08 08:48,环保,0.8
2026-04-08 08:00,汽车零部件,0.8
2026-04-08 08:47,生物医药,0.8
2026-04-08 10:37,社服,0.8
2026-04-08 10:00,服务器,0.8
2026-04-08 08:25,风电,0.8
2026-04-08 10:00,半导体材料,0.8
2026-04-07 22:29,互联网金融,0.4
2026-04-07 22:26,橡胶,0.4
2026-04-07 22:25,光伏,0.4
2026-04-08 08:00,环保设备,0.4
2026-04-08 09:15,黄金珠宝,0.4
2026-04-08 09:13,纺服,0.4
2026-04-08 08:26,生物制品,0.4
2026-04-08 08:30,专用设备,0.4
2026-04-08 08:26,电力,0.4
2026-04-08 00:21,化学制药,0.4
2026-04-08 09:45,航运,0.4
2026-04-08 09:45,建筑建材,0.4
2026-04-08 10:36,铁路运输,0.4
2026-04-08 10:35,种植业,0.4
2026-04-08 09:59,光纤光缆,0.4
2026-04-08 09:56,光刻机,0.4
2026-04-08 10:36,铁路设备,0.4
2026-04-08 11:15,电子,0.4
2026-04-08 11:15,机械设备,0.4
2026-04-08 13:21,煤炭,0.4
2026-04-08 13:36,印制电路板,0.4
2026-04-08 13:41,电力设备,0.4
2026-04-08 14:46,轻工,0.4
2026-04-08 19:05,建筑装饰,0.4
2026-04-08 19:06,互联网医疗,0.4
2026-04-08 19:33,通信,0.4
2026-04-08 21:03,地产,0.4
2026-04-08 21:33,电网设备,0.4
