timestamp,sector,total_score
2025-08-24 22:03,机器人,18.0
2025-08-24 22:03,国产算力,17.2
2025-08-24 22:03,AI应用,12.4
2025-08-24 22:04,锂电,12.0
2025-08-24 22:03,光模块,12.0
2025-08-24 22:04,商业航天,12.0
2025-08-24 22:04,PCB,7.2
2025-08-24 22:03,AI配电,6.800000000000001
2025-08-24 22:39,固态电池,6.0
2025-08-24 22:03,消费电子,5.6000000000000005
2025-08-24 22:04,汽车,5.2
2025-08-24 23:29,储能,5.2
2025-08-24 23:18,有色,5.2
2025-08-24 22:38,军工,4.800000000000001
2025-08-24 23:29,半导体设备,4.800000000000001
2025-08-24 22:04,液冷,4.800000000000001
2025-08-24 22:04,家电家居,4.0
2025-08-25 08:56,光伏,4.0
2025-08-25 08:34,信创,4.0
2025-08-25 08:57,半导体材料,4.0
2025-08-24 23:55,化工,3.6
2025-08-24 23:17,传媒,3.6
2025-08-24 22:38,互联网金融,3.6
2025-08-24 22:04,工控设备,3.6
2025-08-24 22:38,食品饮料,3.2
2025-08-24 23:19,游戏,3.2
2025-08-24 22:40,工程机械,3.2
2025-08-24 22:04,存储,3.2
2025-08-24 23:19,地产,3.2
2025-08-24 23:25,OCS,2.8000000000000003
2025-08-25 09:07,稀土,2.8000000000000003
2025-08-24 22:38,可选消费,2.8000000000000003
2025-08-24 22:04,医疗器械,2.4000000000000004
2025-08-24 23:18,交运,2.4000000000000004
2025-08-25 08:58,光纤光缆,2.4000000000000004
2025-08-24 23:19,面板,2.4000000000000004
2025-08-24 22:40,通信设备,2.0
2025-08-24 23:22,生物医药,2.0
2025-08-24 23:25,农业种植,2.0
2025-08-25 13:58,医疗服务,1.6
2025-08-25 08:34,建筑建材,1.6
2025-08-24 22:37,化学制药,1.6
2025-08-24 22:38,券商,1.6
2025-08-24 22:04,自动驾驶,1.6
2025-08-24 23:55,石油石化,1.2000000000000002
2025-08-24 22:37,核聚变,1.2000000000000002
2025-08-24 22:38,风电,1.2000000000000002
2025-08-24 22:04,社服,1.2000000000000002
2025-08-24 23:16,太空算力,1.2000000000000002
2025-08-25 09:07,脑机接口,1.2000000000000002
2025-08-25 08:58,封测,1.2000000000000002
2025-08-24 23:19,美容护理,1.2000000000000002
2025-08-25 09:07,包装印刷,1.2000000000000002
2025-08-25 08:57,电力,1.2000000000000002
2025-08-25 08:35,通信,1.2000000000000002
2025-08-24 23:28,半导体,1.2000000000000002
2025-08-24 22:03,服务器,0.8
2025-08-24 22:38,半导体代工,0.8
2025-08-24 22:38,通用设备,0.8
2025-08-24 23:27,生物制品,0.8
2025-08-25 08:56,珠宝首饰,0.8
2025-08-24 23:17,纺服,0.8
2025-08-24 23:17,造纸,0.8
2025-08-24 23:18,互联网服务,0.8
2025-08-24 23:20,餐饮,0.8
2025-08-25 10:52,计算机应用,0.8
2025-08-25 11:30,贵金属,0.8
2025-08-25 10:48,数字货币,0.8
2025-08-25 12:32,量子通信,0.8
2025-08-25 08:58,功率半导体,0.8
2025-08-25 09:13,中药,0.8
2025-08-24 23:22,航空机场,0.4
2025-08-24 23:19,体育服务,0.4
2025-08-25 08:57,电力设备,0.4
2025-08-25 08:56,CXO,0.4
2025-08-25 08:34,轻工,0.4
2025-08-24 23:25,证券,0.4
2025-08-24 23:19,煤炭,0.4
2025-08-25 08:57,保险,0.4
2025-08-25 09:07,光学光电子,0.4
2025-08-25 08:58,模拟芯片,0.4
2025-08-25 10:48,医药生物,0.4
2025-08-25 10:43,创新药,0.4
2025-08-25 10:14,社会服务,0.4
2025-08-25 10:14,软件开发,0.4
2025-08-25 09:19,氢能,0.4
2025-08-25 13:16,环保,0.4
2025-08-25 13:17,电子烟,0.4
2025-08-25 13:34,检测服务,0.4
2025-08-25 15:11,仪器仪表,0.4
2025-08-25 15:11,汽车芯片,0.4
2025-08-25 16:08,光刻机,0.4
2025-08-25 17:44,软件服务,0.4
2025-08-25 20:32,汽车零部件,0.4
2025-08-25 20:32,商贸物流,0.4
2025-08-25 21:01,白酒,0.4
2025-08-25 21:02,烟草,0.4
