timestamp,sector,total_score
2025-07-25 14:00,机器人,7.2
2025-07-25 13:59,AI应用,5.6000000000000005
2025-07-25 13:59,PCB,4.0
2025-07-25 20:15,国产算力,4.0
2025-07-25 15:16,光模块,3.2
2025-07-25 13:58,化工,3.2
2025-07-25 13:59,消费电子,2.8000000000000003
2025-07-25 15:15,固态电池,2.8000000000000003
2025-07-25 23:56,信创,2.8000000000000003
2025-07-25 23:56,半导体材料,2.4000000000000004
2025-07-25 13:58,军工,2.0
2025-07-25 13:59,锂电,2.0
2025-07-25 13:58,医药,2.0
2025-07-25 13:58,汽车,2.0
2025-07-25 15:15,医疗器械,2.0
2025-07-27 16:30,商业航天,2.0
2025-07-26 22:14,电力,1.6
2025-07-25 15:16,光刻机,1.6
2025-07-27 16:32,食品饮料,1.6
2025-07-25 15:17,有色,1.6
2025-07-25 15:17,AI配电,1.2000000000000002
2025-07-25 15:18,传媒,1.2000000000000002
2025-07-25 15:15,可选消费,1.2000000000000002
2025-07-25 23:56,互联网金融,1.2000000000000002
2025-07-26 22:16,游戏,1.2000000000000002
2025-07-27 15:21,半导体设备,1.2000000000000002
2025-07-25 14:00,自动驾驶,1.2000000000000002
2025-07-25 23:57,服务器,1.2000000000000002
2025-07-25 13:59,商贸物流,0.8
2025-07-25 13:58,CXO,0.8
2025-07-25 13:58,面板,0.8
2025-07-27 16:33,纺服,0.8
2025-07-27 16:30,券商,0.8
2025-07-27 16:31,人力资源服务,0.8
2025-07-27 16:30,氢能,0.8
2025-07-27 15:21,光纤光缆,0.8
2025-07-27 15:37,存储,0.8
2025-07-25 15:17,光伏,0.8
2025-07-25 20:15,半导体代工,0.8
2025-07-25 13:59,稀土,0.8
2025-07-27 15:21,封测,0.8
2025-07-26 22:52,工控设备,0.8
2025-07-26 22:11,轻工,0.8
2025-07-26 22:11,农药,0.8
2025-07-25 23:56,建筑建材,0.8
2025-07-25 13:59,通信设备,0.4
2025-07-25 13:59,汽车零部件,0.4
2025-07-25 15:17,教育,0.4
2025-07-25 15:16,脑机接口,0.4
2025-07-25 14:00,互联网服务,0.4
2025-07-25 14:00,仪器仪表,0.4
2025-07-25 23:57,液冷,0.4
2025-07-25 23:56,半导体,0.4
2025-07-27 15:48,计算机,0.4
2025-07-27 16:25,OCS,0.4
2025-07-27 16:31,农业种植,0.4
2025-07-27 16:31,石油石化,0.4
2025-07-27 16:31,家电家居,0.4
2025-07-27 16:31,物流,0.4
2025-07-27 17:29,元器件,0.4
2025-07-27 17:29,钢铁,0.4
2025-07-27 19:10,烟草,0.4
2025-07-27 20:04,通信,0.4
