timestamp,sector,total_score
2025-07-19 12:54,机器人,2.0
2025-07-19 12:54,化工,2.0
2025-07-18 22:05,汽车,1.6
2025-07-19 19:42,AI应用,1.2000000000000002
2025-07-19 19:29,电力,0.8
2025-07-19 12:54,半导体设备,0.8
2025-07-19 19:29,有色,0.8
2025-07-18 22:36,锂电,0.8
2025-07-19 19:37,半导体,0.8
2025-07-19 19:42,AI配电,0.8
2025-07-18 22:36,化学制药,0.4
2025-07-18 22:09,软件开发,0.4
2025-07-18 22:06,塑料制品,0.4
2025-07-18 22:25,储能,0.4
2025-07-18 22:10,商业航天,0.4
2025-07-18 22:08,半导体材料,0.4
2025-07-19 19:29,自动驾驶,0.4
2025-07-19 19:29,煤炭,0.4
2025-07-19 12:54,光模块,0.4
2025-07-19 19:36,核聚变,0.4
2025-07-19 19:42,社服,0.4
2025-07-19 19:42,国产算力,0.4
2025-07-19 19:42,风电,0.4
2025-07-19 19:47,服务器,0.4
2025-07-19 19:47,PCB,0.4
2025-07-19 19:48,食品饮料,0.4
2025-07-19 19:48,电子元件,0.4
2025-07-19 19:50,商贸物流,0.4
2025-07-19 20:00,中药,0.4
2025-07-19 20:04,存储,0.4
2025-07-19 20:06,交运,0.4
2025-07-19 20:06,液冷,0.4
