timestamp,sector,total_score
2026-03-20 13:00,商业航天,7.6000000000000005
2026-03-20 13:15,太空算力,7.6000000000000005
2026-03-21 22:45,机器人,6.0
2026-03-20 13:15,光模块,4.4
2026-03-20 13:15,PCB,4.0
2026-03-20 13:15,光伏,4.0
2026-03-20 13:15,储能,3.6
2026-03-20 13:15,AI应用,3.6
2026-03-21 22:02,有色,3.6
2026-03-21 22:45,AI配电,3.6
2026-03-20 13:15,锂电,3.6
2026-03-20 13:15,核聚变,3.2
2026-03-21 22:45,电力,2.8000000000000003
2026-03-22 18:00,国产算力,2.8000000000000003
2026-03-21 22:45,工程机械,2.4000000000000004
2026-03-20 12:30,消费电子,2.4000000000000004
2026-03-22 12:41,食品饮料,2.0
2026-03-20 22:15,汽车,2.0
2026-03-20 13:15,OCS,2.0
2026-03-20 13:15,固态电池,1.6
2026-03-22 16:44,化工,1.6
2026-03-22 12:41,可选消费,1.6
2026-03-22 11:34,煤炭,1.2000000000000002
2026-03-22 16:42,医药,1.2000000000000002
2026-03-22 18:15,液冷,1.2000000000000002
2026-03-22 18:22,军工,1.2000000000000002
2026-03-22 16:46,农业种植,1.2000000000000002
2026-03-22 16:47,半导体设备,1.2000000000000002
2026-03-22 16:43,钢铁,1.2000000000000002
2026-03-22 16:44,交运,1.2000000000000002
2026-03-20 13:15,太空光伏,0.8
2026-03-20 13:00,存储,0.8
2026-03-22 18:04,风电,0.8
2026-03-22 18:15,家电家居,0.8
2026-03-22 18:15,贵金属,0.8
2026-03-22 18:21,元器件,0.8
2026-03-22 18:00,通用设备,0.8
2026-03-22 11:29,文化传媒,0.8
2026-03-22 12:42,医疗器械,0.8
2026-03-22 16:42,建筑建材,0.8
2026-03-22 16:44,光刻机,0.8
2026-03-22 12:42,医疗服务,0.4
2026-03-21 22:45,电力设备,0.4
2026-03-20 13:00,氢能,0.4
2026-03-20 13:00,模拟芯片,0.4
2026-03-22 11:28,有色金属,0.4
2026-03-22 16:44,环保,0.4
2026-03-22 16:44,商贸物流,0.4
2026-03-22 18:00,封测,0.4
2026-03-22 16:50,石油石化,0.4
2026-03-22 16:44,绿色燃料,0.4
2026-03-22 16:44,燃气,0.4
2026-03-22 16:44,地产,0.4
2026-03-22 16:43,传媒,0.4
2026-03-22 18:03,半导体,0.4
2026-03-22 18:15,光纤光缆,0.4
2026-03-22 18:17,化纤,0.4
2026-03-22 18:17,光芯片,0.4
2026-03-22 19:46,美容护理,0.4
2026-03-22 21:43,光伏设备,0.4
2026-03-22 21:47,自动驾驶,0.4
2026-03-22 21:47,工控设备,0.4
2026-03-22 21:47,互联网金融,0.4
2026-03-22 21:47,半导体材料,0.4
