timestamp,sector,total_score
2025-06-12 09:17,机器人,5.2
2025-06-12 09:11,光模块,4.4
2025-06-12 12:07,AI应用,4.4
2025-06-12 09:10,汽车,3.2
2025-06-12 09:12,锂电,2.8000000000000003
2025-06-12 09:11,OCS,2.4000000000000004
2025-06-12 09:17,可选消费,2.0
2025-06-12 12:11,游戏,2.0
2025-06-12 09:20,生物医药,2.0
2025-06-12 09:16,元器件,1.6
2025-06-12 09:10,风电,1.6
2025-06-12 09:09,消费电子,1.6
2025-06-12 09:10,核聚变,1.6
2025-06-12 09:11,服务器,1.6
2025-06-12 09:22,文化传媒,1.6
2025-06-12 09:17,有色,1.2000000000000002
2025-06-12 09:11,光刻机,1.2000000000000002
2025-06-12 09:17,固态电池,1.2000000000000002
2025-06-12 09:14,光伏,1.2000000000000002
2025-06-12 09:13,化学制药,1.2000000000000002
2025-06-12 09:11,互联网服务,1.2000000000000002
2025-06-12 09:21,太空算力,1.2000000000000002
2025-06-12 09:13,PCB,1.2000000000000002
2025-06-12 09:19,半导体设备,0.8
2025-06-12 12:07,食品饮料,0.8
2025-06-12 09:21,商业航天,0.8
2025-06-12 09:17,农业种植,0.8
2025-06-12 09:09,自动驾驶,0.8
2025-06-12 09:13,医药,0.8
2025-06-12 12:11,化工,0.8
2025-06-12 12:08,液冷,0.8
2025-06-12 15:24,光纤光缆,0.8
2025-06-12 12:11,贵金属,0.8
2025-06-12 15:30,美容护理,0.8
2025-06-12 12:07,传媒,0.8
2025-06-12 12:07,商贸物流,0.8
2025-06-12 09:21,氢能,0.8
2025-06-12 15:29,机械设备,0.8
2025-06-12 09:21,储能,0.4
2025-06-12 09:17,家电家居,0.4
2025-06-12 09:12,核电,0.4
2025-06-12 09:12,计算机,0.4
2025-06-12 09:20,人工智能,0.4
2025-06-12 12:06,脑机接口,0.4
2025-06-12 09:22,半导体材料,0.4
2025-06-12 12:11,计算机设备,0.4
2025-06-12 12:11,光学光电子,0.4
2025-06-12 12:07,地产,0.4
2025-06-12 12:10,通信设备,0.4
2025-06-12 12:13,CXO,0.4
2025-06-12 12:14,轻工制造,0.4
2025-06-12 12:12,医药商业,0.4
2025-06-12 12:12,有色金属,0.4
2025-06-12 15:24,中药,0.4
2025-06-12 12:15,医疗服务,0.4
2025-06-12 15:26,石油石化,0.4
2025-06-12 15:26,珠宝首饰,0.4
2025-06-12 15:28,化肥,0.4
2025-06-12 15:27,物流,0.4
2025-06-12 15:29,纺服,0.4
2025-06-12 18:54,计算机应用,0.4
