timestamp,sector,total_score
2026-03-22 22:04,锂电,13.600000000000001
2026-03-22 22:42,汽车,12.4
2026-03-22 22:13,电力,7.2
2026-03-22 22:13,商业航天,7.2
2026-03-22 22:42,机器人,6.4
2026-03-22 22:04,AI配电,6.0
2026-03-22 22:41,PCB,5.6000000000000005
2026-03-22 22:41,化工,5.6000000000000005
2026-03-22 22:04,储能,4.800000000000001
2026-03-22 22:41,AI应用,4.4
2026-03-22 23:00,自动驾驶,4.4
2026-03-22 23:00,有色,4.4
2026-03-22 22:04,太空算力,4.4
2026-03-22 23:40,医药,3.6
2026-03-23 08:25,农业种植,3.6
2026-03-23 08:22,光模块,3.2
2026-03-23 08:27,石油石化,3.2
2026-03-22 22:13,核聚变,3.2
2026-03-22 22:41,国产算力,3.2
2026-03-23 08:26,固态电池,3.2
2026-03-22 22:15,煤炭,3.2
2026-03-23 07:45,电力设备,2.8000000000000003
2026-03-22 22:04,光伏,2.8000000000000003
2026-03-22 22:41,存储,2.8000000000000003
2026-03-22 22:42,工程机械,2.8000000000000003
2026-03-23 08:24,半导体材料,2.4000000000000004
2026-03-23 07:45,氢能,2.4000000000000004
2026-03-22 22:04,风电,2.0
2026-03-22 22:59,消费电子,2.0
2026-03-22 22:41,工控设备,2.0
2026-03-23 08:46,半导体,2.0
2026-03-23 09:20,CXO,1.6
2026-03-23 11:57,食品饮料,1.6
2026-03-23 08:52,军工,1.6
2026-03-22 22:41,液冷,1.6
2026-03-23 08:28,游戏,1.2000000000000002
2026-03-23 08:56,中药,1.2000000000000002
2026-03-23 08:45,交运,1.2000000000000002
2026-03-22 22:41,家电家居,1.2000000000000002
2026-03-22 22:59,模拟芯片,1.2000000000000002
2026-03-22 22:59,半导体设备,1.2000000000000002
2026-03-22 23:39,环保,0.8
2026-03-23 08:56,OCS,0.8
2026-03-22 22:59,面板,0.4
2026-03-22 22:59,功率半导体,0.4
2026-03-22 22:59,封测,0.4
2026-03-22 22:59,元器件,0.4
2026-03-23 08:48,光伏设备,0.4
2026-03-23 08:23,通信,0.4
2026-03-23 08:24,互联网金融,0.4
2026-03-23 08:22,光纤光缆,0.4
2026-03-23 08:56,传媒,0.4
2026-03-23 08:49,社服,0.4
2026-03-23 08:28,生物医药,0.4
2026-03-23 09:19,互联网,0.4
2026-03-23 09:19,通用设备,0.4
2026-03-23 09:20,医疗器械,0.4
2026-03-23 09:59,非金属材料,0.4
2026-03-23 09:04,印制电路板,0.4
2026-03-23 10:14,贵金属,0.4
2026-03-23 10:49,造纸,0.4
2026-03-23 12:31,油气开采服务,0.4
2026-03-23 16:53,可选消费,0.4
2026-03-23 17:02,汽车整车,0.4
2026-03-23 19:09,珠宝首饰,0.4
2026-03-23 19:09,房地产服务,0.4
2026-03-23 21:28,计算机应用,0.4
