timestamp,sector,total_score
2025-09-05 23:49,PCB,2.4000000000000004
2025-09-05 23:49,机器人,2.0
2025-09-05 23:51,商业航天,1.6
2025-09-05 23:51,太空算力,1.6
2025-09-05 23:50,固态电池,1.6
2025-09-05 23:51,风电,1.6
2025-09-05 23:49,锂电,1.2000000000000002
2025-09-06 16:40,服务器,1.2000000000000002
2025-09-05 23:50,轻工,1.2000000000000002
2025-09-06 16:36,光刻机,0.8
2025-09-06 16:40,国产算力,0.8
2025-09-05 23:49,汽车,0.8
2025-09-05 23:50,医药,0.8
2025-09-05 23:49,有色,0.8
2025-09-05 23:49,家电家居,0.8
2025-09-05 23:50,化学制药,0.8
2025-09-05 23:51,化工,0.8
2025-09-06 16:38,核聚变,0.8
2025-09-05 23:50,生物制品,0.8
2025-09-05 23:49,光模块,0.4
2025-09-05 23:49,贵金属,0.4
2025-09-05 23:51,存储,0.4
2025-09-05 23:51,物流,0.4
2025-09-05 23:50,AI应用,0.4
2025-09-05 23:50,传媒,0.4
2025-09-06 16:37,功率半导体,0.4
2025-09-06 16:37,半导体设备,0.4
2025-09-06 16:36,黄金珠宝,0.4
2025-09-06 16:37,半导体材料,0.4
2025-09-06 16:37,互联网医疗,0.4
2025-09-06 16:37,生物医药,0.4
2025-09-06 16:37,储能,0.4
2025-09-06 16:37,电力,0.4
2025-09-06 16:38,通用设备,0.4
2025-09-06 16:37,商贸物流,0.4
2025-09-06 16:39,光伏,0.4
2025-09-06 16:39,消费电子,0.4
2025-09-06 16:39,人力资源服务,0.4
2025-09-06 16:40,游戏,0.4
2025-09-06 16:40,脑机接口,0.4
2025-09-06 20:55,通信,0.4
