timestamp,sector,total_score
2026-02-25 22:36,PCB,24.0
2026-02-25 22:01,国产算力,12.4
2026-02-25 22:08,AI配电,12.0
2026-02-25 22:08,锂电,10.4
2026-02-25 23:10,商业航天,10.4
2026-02-26 09:34,液冷,10.4
2026-02-25 22:08,机器人,9.200000000000001
2026-02-25 22:37,太空算力,7.2
2026-02-25 22:15,化工,7.2
2026-02-25 22:00,有色,7.2
2026-02-25 22:45,光模块,6.4
2026-02-25 22:37,AI应用,6.4
2026-02-26 08:47,储能,6.0
2026-02-25 23:10,核聚变,6.0
2026-02-25 22:08,汽车,5.2
2026-02-26 07:20,医药,5.2
2026-02-26 07:20,固态电池,5.2
2026-02-26 09:22,半导体设备,4.800000000000001
2026-02-26 08:15,交运,4.4
2026-02-25 22:37,工控设备,4.0
2026-02-26 09:40,消费电子,3.2
2026-02-26 08:15,半导体材料,3.2
2026-02-25 23:37,光伏,2.8000000000000003
2026-02-26 13:02,封测,2.8000000000000003
2026-02-25 23:27,农业种植,2.8000000000000003
2026-02-26 08:48,建筑建材,2.4000000000000004
2026-02-26 08:30,半导体,2.4000000000000004
2026-02-26 11:08,电力设备,2.4000000000000004
2026-02-26 07:21,风电,2.4000000000000004
2026-02-26 08:28,面板,2.0
2026-02-26 07:48,医疗器械,2.0
2026-02-26 07:54,元器件,2.0
2026-02-26 11:45,军工,2.0
2026-02-25 22:08,自动驾驶,2.0
2026-02-25 22:35,教育,1.6
2026-02-26 11:45,服务器,1.6
2026-02-26 08:21,工程机械,1.6
2026-02-25 22:38,电力,1.6
2026-02-25 22:15,环保,1.6
2026-02-25 22:38,煤炭,1.2000000000000002
2026-02-26 10:45,光纤光缆,1.2000000000000002
2026-02-26 08:48,家电家居,1.2000000000000002
2026-02-26 08:15,存储,1.2000000000000002
2026-02-26 08:47,轻工,1.2000000000000002
2026-02-25 22:38,计算机设备,0.8
2026-02-26 09:13,食品饮料,0.8
2026-02-26 10:20,生物医药,0.8
2026-02-26 09:25,通信设备,0.8
2026-02-26 09:25,电子元件,0.8
2026-02-26 09:13,氢能,0.8
2026-02-26 08:48,医药生物,0.8
2026-02-26 07:54,量子通信,0.8
2026-02-26 07:54,互联网金融,0.8
2026-02-26 07:54,地产,0.8
2026-02-25 23:10,太空光伏,0.8
2026-02-26 07:21,石油石化,0.8
2026-02-26 08:48,造纸,0.8
2026-02-25 22:00,小金属,0.4
2026-02-25 22:00,有色金属,0.4
2026-02-25 22:00,光伏设备,0.4
2026-02-25 22:40,锂,0.4
2026-02-26 08:00,汽车服务,0.4
2026-02-26 08:15,钢铁,0.4
2026-02-26 07:54,功率半导体,0.4
2026-02-26 09:13,有机硅,0.4
2026-02-26 09:13,氟化工,0.4
2026-02-26 08:21,脑机接口,0.4
2026-02-26 08:28,电子制造,0.4
2026-02-26 09:24,电源管理芯片,0.4
2026-02-26 09:22,纺服,0.4
2026-02-26 09:15,银行,0.4
2026-02-26 09:14,服装家纺,0.4
2026-02-26 09:27,电源管理,0.4
2026-02-26 09:34,OCS,0.4
2026-02-26 09:14,模拟芯片,0.4
2026-02-26 09:13,纺织服装,0.4
2026-02-26 11:06,互联网医疗,0.4
2026-02-26 11:06,通用设备,0.4
2026-02-26 12:30,煤炭开采,0.4
2026-02-26 12:48,信创,0.4
2026-02-26 13:15,半导体代工,0.4
2026-02-26 13:21,汽车零部件,0.4
2026-02-26 14:11,保险,0.4
2026-02-26 14:56,光刻机,0.4
2026-02-26 17:30,食品加工,0.4
2026-02-26 17:32,餐饮,0.4
2026-02-26 17:33,旅游,0.4
2026-02-26 21:29,化学制药,0.4
